SegmentedFilename,FishDetected,ScaleDetected,FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio
2024-11-14_10_30_39_(14759)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03138075313807531,36.0,37.0,0.2,1.025,0.12342610677083334
2024-11-14_10_30_52_(14760)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03138075313807531,36.0,45.0,0.2,1.033402922755741,0.1518017578125
2024-11-14_10_30_52_(14760)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03138075313807531,36.0,42.0,0.2,1.0313807531380754,0.13944173177083333
2024-11-14_10_30_52_(14760)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03138075313807531,35.0,28.0,0.2,1.0208768267223383,0.09319661458333334
2024-11-14_10_31_03_(14761)_sardine_input_(0).png,yes,yes,14.0,3.0,14.0,15.0,1.0,0.032119914346895075,32.0,37.0,0.21428571428571427,1.0315315315315314,0.11705078125
2024-11-14_10_31_03_(14761)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.032119914346895075,35.0,41.0,0.2,1.0250521920668059,0.13065592447916666
2024-11-14_10_31_03_(14761)_sardine_input_(2).png,yes,yes,14.0,3.0,15.0,15.0,1.0,0.032119914346895075,36.0,34.0,0.21428571428571427,1.0237068965517242,0.11004720052083333
2024-11-14_10_31_17_(14762)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.031512605042016806,35.0,44.0,0.2,1.0292887029288702,0.1472412109375
2024-11-14_10_31_17_(14762)_sardine_input_(1).png,yes,yes,14.0,4.0,14.0,15.0,1.0,0.031512605042016806,33.0,44.0,0.2857142857142857,1.04,0.14555826822916668
2024-11-14_10_31_17_(14762)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.031512605042016806,35.0,46.0,0.26666666666666666,1.0418410041841004,0.1515771484375
2024-11-14_10_31_29_(14763)_sardine_input_(0).png,yes,yes,14.0,3.0,15.0,15.0,2.0,0.03333333333333333,34.0,41.0,0.21428571428571427,1.0337078651685394,0.12098958333333333
2024-11-14_10_31_29_(14763)_sardine_input_(1).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.03333333333333333,34.0,44.0,0.2857142857142857,1.048498845265589,0.1317578125
2024-11-14_10_31_29_(14763)_sardine_input_(2).png,yes,yes,15.0,3.0,16.0,15.0,2.0,0.03333333333333333,36.0,43.0,0.2,1.023157894736842,0.1259765625
2024-11-14_10_31_40_(14764)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.03225806451612903,36.0,44.0,0.2,1.0271398747390397,0.1381103515625
2024-11-14_10_31_40_(14764)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.03225806451612903,35.0,47.0,0.2,1.032119914346895,0.14744303385416666
2024-11-14_10_31_40_(14764)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03225806451612903,35.0,43.0,0.26666666666666666,1.0313152400835073,0.1364404296875
2024-11-14_10_31_52_(14765)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03164556962025317,35.0,41.0,0.2,1.0271966527196652,0.13380533854166668
2024-11-14_10_31_52_(14765)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.03164556962025317,36.0,41.0,0.26666666666666666,1.033402922755741,0.136064453125
2024-11-14_10_31_52_(14765)_sardine_input_(2).png,yes,yes,15.0,5.0,16.0,15.0,1.0,0.03164556962025317,38.0,45.0,0.3333333333333333,1.0647181628392484,0.14691080729166667
2024-11-14_10_32_04_(14766)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.03138075313807531,35.0,43.0,0.2,1.033402922755741,0.14373697916666667
2024-11-14_10_32_04_(14766)_sardine_input_(1).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.03138075313807531,32.0,38.0,0.21428571428571427,1.0333333333333334,0.12861979166666668
2024-11-14_10_32_04_(14766)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.03138075313807531,34.0,41.0,0.2,1.0313152400835073,0.1365771484375
2024-11-14_10_32_20_(14767)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.03138075313807531,35.0,46.0,0.26666666666666666,1.0375782881002087,0.15402669270833333
2024-11-14_10_32_20_(14767)_sardine_input_(1).png,yes,yes,13.0,3.0,14.0,15.0,1.0,0.03138075313807531,32.0,38.0,0.23076923076923078,1.0337078651685394,0.12603352864583334
2024-11-14_10_32_20_(14767)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03138075313807531,35.0,39.0,0.2,1.0271398747390397,0.129755859375
2024-11-14_10_36_53_(14777)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.031446540880503145,35.0,48.0,0.26666666666666666,1.0459290187891441,0.15981119791666668
2024-11-14_10_36_53_(14777)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.031446540880503145,36.0,47.0,0.26666666666666666,1.048016701461378,0.15708984375
2024-11-14_10_36_53_(14777)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.031446540880503145,35.0,48.0,0.26666666666666666,1.0418410041841004,0.16091471354166667
2024-11-14_10_37_00_(14778)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,48.0,0.26666666666666666,1.0439330543933054,0.16112955729166667
2024-11-14_10_37_00_(14778)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,45.0,0.26666666666666666,1.0375782881002087,0.14943033854166668
2024-11-14_10_37_00_(14778)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,52.0,0.26666666666666666,1.0417536534446765,0.17305501302083334
2024-11-14_10_37_13_(14779)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03138075313807531,34.0,44.0,0.2,1.0313152400835073,0.14823893229166665
2024-11-14_10_37_13_(14779)_sardine_input_(1).png,yes,yes,14.0,4.0,15.0,15.0,1.0,0.03138075313807531,33.0,39.0,0.2857142857142857,1.0368763557483731,0.13077311197916666
2024-11-14_10_37_13_(14779)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.03138075313807531,35.0,45.0,0.26666666666666666,1.0375782881002087,0.15193684895833334
2024-11-14_10_37_24_(14780)_sardine_input_(0).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.03138075313807531,34.0,42.0,0.2857142857142857,1.0365591397849463,0.14082356770833335
2024-11-14_10_37_24_(14780)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.03138075313807531,35.0,45.0,0.2,1.0292887029288702,0.15015462239583333
2024-11-14_10_37_24_(14780)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,50.0,0.26666666666666666,1.0438413361169103,0.165546875
2024-11-14_10_37_35_(14781)_sardine_input_(0).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.031512605042016806,34.0,43.0,0.2857142857142857,1.036480686695279,0.1427294921875
2024-11-14_10_37_35_(14781)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031512605042016806,37.0,41.0,0.26666666666666666,1.0438413361169103,0.13644368489583333
2024-11-14_10_37_35_(14781)_sardine_input_(2).png,yes,yes,15.0,5.0,15.0,15.0,2.0,0.031512605042016806,37.0,44.0,0.3333333333333333,1.0542797494780793,0.1458544921875
2024-11-14_10_37_49_(14782)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03225806451612903,35.0,39.0,0.2,1.025369978858351,0.12509928385416666
2024-11-14_10_37_49_(14782)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03225806451612903,34.0,40.0,0.2,1.0299785867237687,0.12665201822916666
2024-11-14_10_37_49_(14782)_sardine_input_(2).png,yes,yes,14.0,3.0,15.0,15.0,1.0,0.03225806451612903,34.0,42.0,0.21428571428571427,1.0323974082073435,0.13215169270833332
2024-11-14_10_38_02_(14783)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03138075313807531,35.0,44.0,0.2,1.033402922755741,0.14620279947916667
2024-11-14_10_38_02_(14783)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.03138075313807531,37.0,46.0,0.26666666666666666,1.0334728033472804,0.1525244140625
2024-11-14_10_38_02_(14783)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.03138075313807531,37.0,47.0,0.26666666666666666,1.0376569037656904,0.15761393229166668
2024-11-14_10_38_28_(14785)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.03138075313807531,34.0,45.0,0.2,1.0313152400835073,0.14932454427083333
2024-11-14_10_38_28_(14785)_sardine_input_(1).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.03138075313807531,32.0,37.0,0.21428571428571427,1.0288248337028825,0.12449869791666666
2024-11-14_10_38_28_(14785)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,43.0,0.26666666666666666,1.0439330543933054,0.144423828125
2024-11-14_10_38_40_(14786)_sardine_input_(0).png,yes,yes,14.0,3.0,15.0,15.0,2.0,0.03138075313807531,34.0,47.0,0.21428571428571427,1.0342612419700214,0.15697591145833334
2024-11-14_10_38_40_(14786)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,53.0,0.26666666666666666,1.0438413361169103,0.178193359375
2024-11-14_10_38_40_(14786)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,50.0,0.26666666666666666,1.0396659707724425,0.16748697916666666
2024-11-14_10_38_53_(14787)_sardine_input_(0).png,yes,yes,14.0,6.0,15.0,15.0,2.0,0.03138075313807531,36.0,38.0,0.42857142857142855,1.078723404255319,0.12590983072916667
2024-11-14_10_38_53_(14787)_sardine_input_(1).png,yes,yes,15.0,5.0,15.0,15.0,2.0,0.03138075313807531,36.0,42.0,0.3333333333333333,1.0542797494780793,0.13959635416666666
2024-11-14_10_38_53_(14787)_sardine_input_(2).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.03138075313807531,34.0,41.0,0.2857142857142857,1.0382978723404255,0.1388134765625
2024-11-14_10_39_09_(14788)_sardine_input_(0).png,yes,yes,14.0,4.0,14.0,15.0,1.0,0.03138075313807531,33.0,43.0,0.2857142857142857,1.0375275938189845,0.14426106770833333
2024-11-14_10_39_09_(14788)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03138075313807531,35.0,41.0,0.2,1.0251046025104602,0.13822916666666665
2024-11-14_10_39_09_(14788)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03138075313807531,37.0,41.0,0.2,1.0250521920668059,0.13769856770833333
2024-11-14_10_39_25_(14789)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031315240083507306,35.0,47.0,0.26666666666666666,1.0438413361169103,0.15865234375
2024-11-14_10_39_25_(14789)_sardine_input_(1).png,yes,yes,14.0,3.0,15.0,15.0,2.0,0.031315240083507306,34.0,44.0,0.21428571428571427,1.0340425531914894,0.14662109375
2024-11-14_10_39_25_(14789)_sardine_input_(2).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.031315240083507306,36.0,48.0,0.2857142857142857,1.0440251572327044,0.1617919921875
2024-11-14_10_39_42_(14790)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03138075313807531,35.0,47.0,0.2,1.0313807531380754,0.15608723958333334
2024-11-14_10_39_42_(14790)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03138075313807531,34.0,41.0,0.2,1.033402922755741,0.1373095703125
2024-11-14_10_39_42_(14790)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.03138075313807531,35.0,49.0,0.26666666666666666,1.0375782881002087,0.16384114583333334
2024-11-14_10_40_10_(14791)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.03138075313807531,35.0,49.0,0.2,1.0334728033472804,0.16309244791666666
2024-11-14_10_40_10_(14791)_sardine_input_(1).png,yes,yes,13.0,4.0,13.0,15.0,2.0,0.03138075313807531,31.0,43.0,0.3076923076923077,1.05,0.14359212239583333
2024-11-14_10_40_10_(14791)_sardine_input_(2).png,yes,yes,14.0,3.0,15.0,15.0,2.0,0.03138075313807531,34.0,44.0,0.21428571428571427,1.0338266384778012,0.14664713541666666
2024-11-14_10_40_26_(14792)_sardine_input_(0).png,yes,yes,13.0,5.0,14.0,15.0,2.0,0.03138075313807531,33.0,38.0,0.38461538461538464,1.0740740740740742,0.12780924479166667
2024-11-14_10_40_26_(14792)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,44.0,0.26666666666666666,1.033402922755741,0.1471435546875
2024-11-14_10_40_26_(14792)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,48.0,0.26666666666666666,1.0459290187891441,0.15946126302083333
2024-11-14_10_40_40_(14793)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.031446540880503145,35.0,38.0,0.26666666666666666,1.0459290187891441,0.12630045572916668
2024-11-14_10_40_40_(14793)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.031446540880503145,35.0,37.0,0.2,1.0271398747390397,0.12447916666666667
2024-11-14_10_40_40_(14793)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.031446540880503145,34.0,43.0,0.2,1.0250521920668059,0.14162434895833334
2024-11-19_09_13_22_(14831)_sardine_input_(0).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.027829313543599257,37.0,41.0,0.2,1.0245183887915936,0.1724951171875
2024-11-19_09_13_22_(14831)_sardine_input_(1).png,yes,yes,16.0,4.0,16.0,15.0,1.0,0.027829313543599257,38.0,41.0,0.25,1.032258064516129,0.17448893229166668
2024-11-19_09_13_22_(14831)_sardine_input_(2).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.027829313543599257,36.0,35.0,0.2,1.017636684303351,0.14790201822916665
2024-11-19_09_13_41_(14832)_sardine_input_(0).png,yes,yes,17.0,3.0,18.0,15.0,1.0,0.032327586206896554,40.0,45.0,0.17647058823529413,1.0218181818181817,0.14135091145833334
2024-11-19_09_13_41_(14832)_sardine_input_(1).png,yes,yes,17.0,4.0,17.0,15.0,1.0,0.032327586206896554,42.0,39.0,0.23529411764705882,1.0260223048327137,0.12403483072916667
2024-11-19_09_13_41_(14832)_sardine_input_(2).png,yes,yes,17.0,7.0,19.0,15.0,1.0,0.032327586206896554,44.0,46.0,0.4117647058823529,1.0882882882882883,0.145283203125
2024-11-19_09_14_02_(14833)_sardine_input_(0).png,yes,yes,17.0,5.0,18.0,15.0,1.0,0.032397408207343416,44.0,42.0,0.29411764705882354,1.04735883424408,0.13153645833333333
2024-11-19_09_14_02_(14833)_sardine_input_(1).png,yes,yes,17.0,3.0,18.0,15.0,1.0,0.032397408207343416,41.0,47.0,0.17647058823529413,1.0180831826401446,0.14618977864583332
2024-11-19_09_14_02_(14833)_sardine_input_(2).png,yes,yes,17.0,4.0,18.0,15.0,1.0,0.032397408207343416,44.0,47.0,0.23529411764705882,1.0327868852459017,0.14607584635416668
2024-11-19_09_14_26_(14834)_sardine_input_(0).png,yes,yes,18.0,3.0,19.0,15.0,1.0,0.034013605442176874,45.0,51.0,0.16666666666666666,1.01985559566787,0.14404459635416667
2024-11-19_09_14_26_(14834)_sardine_input_(1).png,yes,yes,18.0,4.0,18.0,15.0,1.0,0.034013605442176874,48.0,48.0,0.2222222222222222,1.029520295202952,0.1361865234375
2024-11-19_09_14_26_(14834)_sardine_input_(2).png,yes,yes,18.0,3.0,18.0,15.0,1.0,0.034013605442176874,44.0,46.0,0.16666666666666666,1.0205607476635514,0.131767578125
2024-11-19_09_14_49_(14835)_sardine_input_(0).png,yes,yes,17.0,3.0,18.0,15.0,1.0,0.03177966101694915,43.0,47.0,0.17647058823529413,1.0196779964221825,0.151708984375
2024-11-19_09_14_49_(14835)_sardine_input_(1).png,yes,yes,17.0,3.0,17.0,15.0,1.0,0.03177966101694915,43.0,44.0,0.17647058823529413,1.0219378427787935,0.14197591145833333
2024-11-19_09_14_49_(14835)_sardine_input_(2).png,yes,yes,18.0,4.0,18.0,15.0,1.0,0.03177966101694915,44.0,42.0,0.2222222222222222,1.0228070175438597,0.13582194010416668
2024-11-19_09_15_13_(14836)_sardine_input_(0).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.03,38.0,42.0,0.1875,1.021978021978022,0.15421712239583332
2024-11-19_09_15_13_(14836)_sardine_input_(1).png,yes,yes,17.0,3.0,17.0,15.0,1.0,0.03,42.0,43.0,0.17647058823529413,1.024390243902439,0.1571337890625
2024-11-19_09_15_13_(14836)_sardine_input_(2).png,yes,yes,19.0,4.0,19.0,15.0,1.0,0.03,48.0,49.0,0.21052631578947367,1.028301886792453,0.1779150390625
2024-11-19_09_15_32_(14837)_sardine_input_(0).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.029940119760479042,37.0,39.0,0.1875,1.0198915009041591,0.14314453125
2024-11-19_09_15_32_(14837)_sardine_input_(1).png,yes,yes,16.0,3.0,17.0,15.0,1.0,0.029940119760479042,38.0,43.0,0.1875,1.025089605734767,0.15781575520833332
2024-11-19_09_15_32_(14837)_sardine_input_(2).png,yes,yes,17.0,3.0,17.0,15.0,1.0,0.029940119760479042,41.0,43.0,0.17647058823529413,1.0263157894736843,0.159736328125
2024-11-19_09_15_49_(14838)_sardine_input_(0).png,yes,yes,18.0,4.0,19.0,15.0,1.0,0.033936651583710405,45.0,50.0,0.2222222222222222,1.0256410256410255,0.1437841796875
2024-11-19_09_15_49_(14838)_sardine_input_(1).png,yes,yes,17.0,5.0,18.0,15.0,1.0,0.033936651583710405,44.0,39.0,0.29411764705882354,1.0499040307101728,0.11189615885416666
2024-11-19_09_15_49_(14838)_sardine_input_(2).png,yes,yes,18.0,4.0,19.0,15.0,1.0,0.033936651583710405,44.0,48.0,0.2222222222222222,1.0346715328467153,0.13765625
2024-11-19_09_16_11_(14839)_sardine_input_(0).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.030181086519114688,39.0,42.0,0.1875,1.0242085661080074,0.1527880859375
2024-11-19_09_16_11_(14839)_sardine_input_(1).png,yes,yes,17.0,3.0,17.0,15.0,1.0,0.030181086519114688,40.0,47.0,0.17647058823529413,1.0240549828178693,0.17057291666666666
2024-11-19_09_16_11_(14839)_sardine_input_(2).png,yes,yes,17.0,4.0,17.0,15.0,1.0,0.030181086519114688,41.0,43.0,0.23529411764705882,1.0281195079086116,0.15665201822916666
2024-11-19_09_16_31_(14840)_sardine_input_(0).png,yes,yes,17.0,3.0,17.0,15.0,1.0,0.030864197530864196,39.0,45.0,0.17647058823529413,1.019927536231884,0.154228515625
2024-11-19_09_16_31_(14840)_sardine_input_(1).png,yes,yes,17.0,4.0,18.0,15.0,1.0,0.030864197530864196,42.0,45.0,0.23529411764705882,1.035273368606702,0.15626953125
2024-11-19_09_16_31_(14840)_sardine_input_(2).png,yes,yes,17.0,3.0,17.0,15.0,1.0,0.030864197530864196,38.0,41.0,0.17647058823529413,1.0235081374321882,0.14331217447916667
2024-11-19_09_16_49_(14841)_sardine_input_(0).png,yes,yes,18.0,3.0,18.0,15.0,1.0,0.031914893617021274,44.0,44.0,0.16666666666666666,1.018835616438356,0.14281901041666667
2024-11-19_09_16_49_(14841)_sardine_input_(1).png,yes,yes,18.0,3.0,18.0,15.0,1.0,0.031914893617021274,44.0,45.0,0.16666666666666666,1.0188679245283019,0.14431803385416667
2024-11-19_09_16_49_(14841)_sardine_input_(2).png,yes,yes,17.0,3.0,18.0,15.0,1.0,0.031914893617021274,43.0,43.0,0.17647058823529413,1.0197841726618706,0.13995279947916667
2024-11-19_09_17_13_(14842)_sardine_input_(0).png,yes,yes,17.0,4.0,17.0,15.0,1.0,0.030800821355236138,41.0,45.0,0.23529411764705882,1.039426523297491,0.1549072265625
2024-11-19_09_17_13_(14842)_sardine_input_(1).png,yes,yes,17.0,4.0,18.0,15.0,1.0,0.030800821355236138,43.0,49.0,0.23529411764705882,1.036144578313253,0.16846516927083333
2024-11-19_09_17_13_(14842)_sardine_input_(2).png,yes,yes,17.0,2.0,17.0,15.0,1.0,0.030800821355236138,42.0,36.0,0.11764705882352941,1.0105820105820107,0.12456868489583334
2024-11-19_09_17_33_(14843)_sardine_input_(0).png,yes,yes,16.0,3.0,17.0,15.0,1.0,0.028409090909090908,38.0,43.0,0.1875,1.0238095238095237,0.17493001302083333
2024-11-19_09_17_33_(14843)_sardine_input_(1).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.028409090909090908,38.0,40.0,0.1875,1.0189328743545611,0.16420084635416668
2024-11-19_09_17_33_(14843)_sardine_input_(2).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.028409090909090908,39.0,38.0,0.1875,1.0189003436426116,0.15603352864583334
2024-11-19_09_17_56_(14844)_sardine_input_(0).png,yes,yes,17.0,3.0,17.0,15.0,1.0,0.029239766081871343,41.0,43.0,0.17647058823529413,1.02020202020202,0.16542805989583334
2024-11-19_09_17_56_(14844)_sardine_input_(1).png,yes,yes,17.0,4.0,18.0,15.0,1.0,0.029239766081871343,41.0,44.0,0.23529411764705882,1.0260162601626017,0.169072265625
2024-11-19_09_17_56_(14844)_sardine_input_(2).png,yes,yes,16.0,3.0,17.0,15.0,1.0,0.029239766081871343,40.0,35.0,0.1875,1.0263157894736843,0.13666666666666666
2024-11-19_09_18_15_(14845)_sardine_input.jpeg,yes,no,,,,,,,,,,,
2024-11-19_09_18_34_(14846)_sardine_input_(0).png,yes,yes,15.0,3.0,16.0,15.0,2.0,0.02626970227670753,36.0,38.0,0.2,1.021630615640599,0.182861328125
2024-11-19_09_18_34_(14846)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.02626970227670753,36.0,40.0,0.2,1.0238095238095237,0.19139811197916667
2024-11-19_09_18_34_(14846)_sardine_input_(2).png,yes,yes,15.0,3.0,16.0,15.0,2.0,0.02626970227670753,36.0,38.0,0.2,1.0214876033057851,0.18388834635416668
2024-11-19_09_18_51_(14847)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.02702702702702703,35.0,42.0,0.2,1.0263157894736843,0.189384765625
2024-11-19_09_18_51_(14847)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.02702702702702703,34.0,38.0,0.2,1.024778761061947,0.17194661458333332
2024-11-19_09_18_51_(14847)_sardine_input_(2).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.02702702702702703,36.0,45.0,0.1875,1.025,0.20078125
2024-11-19_09_19_08_(14848)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.02835538752362949,37.0,38.0,0.2,1.0255009107468125,0.15569010416666668
2024-11-19_09_19_08_(14848)_sardine_input_(1).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.02835538752362949,38.0,45.0,0.1875,1.0243055555555556,0.18366048177083333
2024-11-19_09_19_08_(14848)_sardine_input_(2).png,yes,yes,17.0,4.0,17.0,15.0,1.0,0.02835538752362949,40.0,46.0,0.23529411764705882,1.025974025974026,0.18756998697916666
2024-11-19_09_19_22_(14849)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.026881720430107527,36.0,41.0,0.2,1.025996533795494,0.18525716145833335
2024-11-19_09_19_22_(14849)_sardine_input_(1).png,yes,yes,14.0,3.0,15.0,15.0,1.0,0.026881720430107527,34.0,41.0,0.21428571428571427,1.0306306306306305,0.184873046875
2024-11-19_09_19_22_(14849)_sardine_input_(2).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.026881720430107527,36.0,44.0,0.1875,1.0251256281407035,0.20157389322916666
2024-11-19_09_19_41_(14850)_sardine_input_(0).png,yes,yes,16.0,3.0,17.0,15.0,1.0,0.02608695652173913,39.0,44.0,0.1875,1.021875,0.21070475260416666
2024-11-19_09_19_41_(14850)_sardine_input_(1).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.02608695652173913,36.0,38.0,0.2,1.0181219110378912,0.18576334635416666
2024-11-19_09_19_41_(14850)_sardine_input_(2).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.02608695652173913,39.0,35.0,0.1875,1.021172638436482,0.17078125
2024-11-19_09_20_16_(14852)_sardine_input_(0).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.026362038664323375,37.0,44.0,0.1875,1.0260162601626017,0.20675130208333334
2024-11-19_09_20_16_(14852)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.026362038664323375,35.0,36.0,0.2,1.0185185185185186,0.17187174479166667
2024-11-19_09_20_16_(14852)_sardine_input_(2).png,yes,yes,16.0,3.0,16.0,15.0,1.0,0.026362038664323375,37.0,44.0,0.1875,1.0191387559808613,0.20840494791666667
