FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
14.0,3.0,15.0,15.0,1.0,0.024115755627009645,33.0,38.0,0.21428571428571427,1.02442996742671,0.2154931640625,2024-12-26_09:34:57_(18201)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.024115755627009645,34.0,39.0,0.2,1.0235849056603774,0.2233203125,2024-12-26_09:34:57_(18201)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.023510971786833857,35.0,43.0,0.2,1.029733959311424,0.257958984375,2024-12-26_09:35:05_(18202)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.023510971786833857,35.0,46.0,0.2,1.029733959311424,0.2742415364583333,2024-12-26_09:35:05_(18202)_sardine_input_(1).png,yes,yes
,,,,,,,,,,,2024-12-26_09:35:14_(18203)_sardine_input.jpeg,yes,no
15.0,4.0,16.0,15.0,2.0,0.024271844660194174,36.0,56.0,0.26666666666666666,1.0391236306729263,0.3147802734375,2024-12-26_09:35:23_(18204)_sardine_input_(0).png,yes,yes
15.0,4.0,16.0,15.0,2.0,0.024271844660194174,37.0,52.0,0.26666666666666666,1.0390625,0.287939453125,2024-12-26_09:35:23_(18204)_sardine_input_(1).png,yes,yes
,,,,,,,,,,,2024-12-26_09:35:31_(18205)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2024-12-26_09:35:40_(18206)_sardine_input.jpeg,yes,no
15.0,4.0,16.0,15.0,2.0,0.025041736227045076,38.0,58.0,0.26666666666666666,1.0407523510971788,0.3017936197916667,2024-12-26_09:35:47_(18207)_sardine_input_(0).png,yes,yes
15.0,4.0,16.0,15.0,2.0,0.025041736227045076,38.0,55.0,0.26666666666666666,1.0376175548589341,0.28619140625,2024-12-26_09:35:47_(18207)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.024193548387096774,34.0,41.0,0.2,1.0305466237942122,0.230205078125,2024-12-26_09:35:55_(18208)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.024193548387096774,35.0,42.0,0.2,1.0297805642633229,0.23505696614583332,2024-12-26_09:35:55_(18208)_sardine_input_(1).png,yes,yes
,,,,,,,,,,,2024-12-26_09:36:02_(18209)_sardine_input.jpeg,yes,no
