SegmentedFilename,FishDetected,FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,ScaleDetected
20241121094449284_sardine_good_(1).png,yes,18.0,4.0,18.0,15.0,2.0,0.007625826131164209,45.0,52.0,0.2222222222222222,1.0279399499582986,0.12444701388888889,yes
20241121094506598_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094508630_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094516235_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,3.0,0.008319467554076539,48.0,52.0,0.21052631578947367,1.0230511316010058,0.1063445138888889,yes
20241121094516235_sardine_good_(1).png,yes,19.0,4.0,20.0,15.0,3.0,0.008319467554076539,48.0,53.0,0.21052631578947367,1.0233347475604582,0.10741534722222222,yes
20241121094527476_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094539691_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094556202_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,2.0,0.0071056371387967785,41.0,36.0,0.17647058823529413,1.0213727907932593,0.100015625,yes
20241121094556202_sardine_good_(1).png,yes,17.0,4.0,17.0,15.0,2.0,0.0071056371387967785,43.0,44.0,0.23529411764705882,1.026573998364677,0.12288027777777778,yes
20241121094558879_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,2.0,0.0071056371387967785,41.0,36.0,0.17647058823529413,1.0213727907932593,0.100015625,yes
20241121094558879_sardine_good_(1).png,yes,17.0,4.0,17.0,15.0,2.0,0.0071056371387967785,43.0,44.0,0.23529411764705882,1.026573998364677,0.12288027777777778,yes
20241121094605407_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094623035_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094631066_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094642388_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094653982_sardine_good_(0).png,yes,17.0,5.0,18.0,15.0,5.0,0.007545271629778672,43.0,45.0,0.29411764705882354,1.048471615720524,0.11200027777777778,yes
20241121094653982_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,5.0,0.007545271629778672,42.0,42.0,0.17647058823529413,1.0258999122036874,0.10322583333333334,yes
20241121094710419_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,2.0,0.007780082987551867,42.0,40.0,0.23529411764705882,1.0333185250999555,0.09180951388888889,yes
20241121094710419_sardine_good_(1).png,yes,18.0,4.0,19.0,15.0,2.0,0.007780082987551867,47.0,46.0,0.2222222222222222,1.0291461412151068,0.106625,yes
20241121094718555_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,2.0,0.007313505607020965,43.0,43.0,0.16666666666666666,1.0206431123461692,0.11238243055555555,yes
20241121094718555_sardine_good_(1).png,yes,18.0,4.0,18.0,15.0,2.0,0.007313505607020965,44.0,49.0,0.2222222222222222,1.0299837925445705,0.12825555555555557,yes
20241121094730057_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094915532_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094930600_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094944094_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121094952835_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121095004474_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121095021666_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121095030295_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121095040950_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121095053509_sardine_good_(0).png,yes,16.0,5.0,16.0,15.0,2.0,0.008134490238611713,41.0,34.0,0.3125,1.0487927565392354,0.07334291666666666,yes
20241121095053509_sardine_good_(1).png,yes,16.0,6.0,17.0,15.0,2.0,0.008134490238611713,39.0,37.0,0.375,1.070141256697516,0.0793438888888889,yes
20241121095109435_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,2.0,0.007716049382716049,46.0,43.0,0.2777777777777778,1.0381426202321724,0.10237777777777778,yes
20241121095109435_sardine_good_(1).png,yes,18.0,3.0,19.0,15.0,2.0,0.007716049382716049,46.0,43.0,0.16666666666666666,1.0192939244663382,0.1025275,yes
20241121095110114_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,2.0,0.007716049382716049,46.0,43.0,0.2777777777777778,1.0381426202321724,0.10237777777777778,yes
20241121095110114_sardine_good_(1).png,yes,18.0,3.0,19.0,15.0,2.0,0.007716049382716049,46.0,43.0,0.16666666666666666,1.0192939244663382,0.1025275,yes
20241121095119749_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.0076103500761035,45.0,44.0,0.23529411764705882,1.028462192013594,0.10729805555555555,yes
20241121095119749_sardine_good_(1).png,yes,19.0,3.0,19.0,15.0,1.0,0.0076103500761035,47.0,48.0,0.15789473684210525,1.020882584712372,0.11533145833333333,yes
20241121095136041_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.007218479307025986,45.0,50.0,0.2222222222222222,1.0227623456790123,0.13579965277777778,yes
20241121095136041_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,1.0,0.007218479307025986,42.0,43.0,0.17647058823529413,1.0217118997912318,0.11561527777777778,yes
20241121095145903_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,2.0,0.007492507492507493,46.0,49.0,0.2222222222222222,1.0309859154929577,0.12165451388888888,yes
20241121095145903_sardine_good_(1).png,yes,17.0,5.0,17.0,15.0,2.0,0.007492507492507493,42.0,42.0,0.29411764705882354,1.0418848167539267,0.10538944444444444,yes
20241121095155615_sardine_good_(0).png,yes,18.0,6.0,19.0,15.0,1.0,0.00741839762611276,44.0,46.0,0.3333333333333333,1.055941200489996,0.11686152777777778,yes
20241121095155615_sardine_good_(1).png,yes,16.0,3.0,16.0,15.0,1.0,0.00741839762611276,40.0,39.0,0.1875,1.0292237442922374,0.09996541666666667,yes
20241121095211046_sardine_good_(0).png,yes,16.0,5.0,17.0,15.0,1.0,0.007129277566539924,42.0,40.0,0.3125,1.0578969774372073,0.11168131944444444,yes
20241121095211046_sardine_good_(1).png,yes,16.0,4.0,17.0,15.0,1.0,0.007129277566539924,40.0,41.0,0.25,1.0344382264313388,0.11403666666666666,yes
20241121095234892_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121095236014_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121095236445_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121095246561_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,2.0,0.0076726342710997444,45.0,43.0,0.2222222222222222,1.0250105977108945,0.10277409722222222,yes
20241121095246561_sardine_good_(1).png,yes,19.0,3.0,19.0,15.0,2.0,0.0076726342710997444,48.0,46.0,0.15789473684210525,1.0207419226166734,0.11068715277777778,yes
20241121095301184_sardine_good_(0).png,yes,15.0,4.0,16.0,15.0,3.0,0.007982969664715274,40.0,41.0,0.26666666666666666,1.0460829493087558,0.09055590277777778,yes
20241121095301184_sardine_good_(1).png,yes,17.0,6.0,18.0,15.0,3.0,0.007982969664715274,44.0,47.0,0.35294117647058826,1.0597147950089127,0.10367166666666666,yes
20241121095302390_sardine_good_(0).png,yes,15.0,4.0,16.0,15.0,3.0,0.007982969664715274,40.0,41.0,0.26666666666666666,1.0460829493087558,0.09055590277777778,yes
20241121095302390_sardine_good_(1).png,yes,17.0,6.0,18.0,15.0,3.0,0.007982969664715274,44.0,47.0,0.35294117647058826,1.0597147950089127,0.10367166666666666,yes
20241121095310648_sardine_good_(0).png,yes,19.0,6.0,20.0,15.0,2.0,0.007302823758519961,56.0,51.0,0.3157894736842105,1.0479788439743105,0.13431777777777779,yes
20241121095310648_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,2.0,0.007302823758519961,45.0,43.0,0.23529411764705882,1.0396328744263663,0.11245694444444444,yes
20241121095324358_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,2.0,0.007739938080495356,46.0,46.0,0.21052631578947367,1.0218949044585988,0.10725048611111111,yes
20241121095324358_sardine_good_(1).png,yes,20.0,6.0,21.0,15.0,2.0,0.007739938080495356,52.0,55.0,0.3,1.0536786786786787,0.1276892361111111,yes
20241121095342321_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121095401109_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,1.0,0.007267441860465116,42.0,38.0,0.23529411764705882,1.0327799063431247,0.10247243055555555,yes
20241121095401109_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,1.0,0.007267441860465116,44.0,40.0,0.23529411764705882,1.0349309504467912,0.10557881944444444,yes
20241121095411240_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,2.0,0.007641365257259297,41.0,41.0,0.25,1.0349907918968693,0.0984667361111111,yes
20241121095411240_sardine_good_(1).png,yes,16.0,5.0,17.0,15.0,2.0,0.007641365257259297,41.0,39.0,0.3125,1.0592830882352942,0.09385409722222222,yes
20241121095428449_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.007606490872210953,46.0,49.0,0.2222222222222222,1.024726388325902,0.11884895833333334,yes
20241121095428449_sardine_good_(1).png,yes,16.0,4.0,17.0,15.0,1.0,0.007606490872210953,40.0,37.0,0.25,1.0369173973234886,0.09106909722222223,yes
20241121095439865_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121095527620_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,1.0,0.007009345794392523,46.0,43.0,0.17647058823529413,1.0194931773879143,0.12277930555555555,yes
20241121095527620_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,1.0,0.007009345794392523,43.0,40.0,0.17647058823529413,1.0180144115292233,0.11395291666666667,yes
20241121095815299_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,1.0,0.00716674629718108,44.0,44.0,0.21052631578947367,1.027951452739978,0.12092444444444445,yes
20241121095815299_sardine_good_(1).png,yes,19.0,4.0,19.0,15.0,1.0,0.00716674629718108,47.0,47.0,0.21052631578947367,1.0218373493975903,0.129653125,yes
20241121095818147_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,1.0,0.00716674629718108,44.0,44.0,0.21052631578947367,1.027951452739978,0.12092444444444445,yes
20241121095818147_sardine_good_(1).png,yes,19.0,4.0,19.0,15.0,1.0,0.00716674629718108,47.0,47.0,0.21052631578947367,1.0218373493975903,0.129653125,yes
20241121095826430_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,1.0,0.00716674629718108,44.0,44.0,0.21052631578947367,1.027951452739978,0.12092444444444445,yes
20241121095826430_sardine_good_(1).png,yes,19.0,4.0,19.0,15.0,1.0,0.00716674629718108,47.0,47.0,0.21052631578947367,1.0218373493975903,0.129653125,yes
20241121095837092_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121095847614_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.007342143906020558,44.0,45.0,0.23529411764705882,1.0268262484523318,0.11789847222222222,yes
20241121095847614_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,1.0,0.007342143906020558,44.0,45.0,0.23529411764705882,1.030204081632653,0.11729215277777778,yes
20241121095855696_sardine_good_(0).png,yes,16.0,5.0,17.0,15.0,2.0,0.0075528700906344415,43.0,42.0,0.3125,1.0582740213523132,0.10452569444444444,yes
20241121095855696_sardine_good_(1).png,yes,18.0,4.0,19.0,15.0,2.0,0.0075528700906344415,44.0,52.0,0.2222222222222222,1.0225988700564972,0.12742319444444444,yes
20241121095905857_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121095915701_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121095925106_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,1.0,0.00832870627429206,43.0,44.0,0.23529411764705882,1.0274963820549927,0.08977986111111111,yes
20241121095925106_sardine_good_(1).png,yes,18.0,3.0,19.0,15.0,1.0,0.00832870627429206,46.0,45.0,0.16666666666666666,1.0171579410470744,0.09084388888888889,yes
20241121095932788_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,1.0,0.007349338559529643,44.0,46.0,0.2777777777777778,1.0425190533493782,0.119264375,yes
20241121095932788_sardine_good_(1).png,yes,16.0,3.0,17.0,15.0,1.0,0.007349338559529643,39.0,36.0,0.1875,1.0206321334503952,0.09499902777777777,yes
20241121095940983_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121095951525_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121100004577_sardine_good_(0).png,yes,19.0,5.0,20.0,15.0,2.0,0.007058823529411765,46.0,52.0,0.2631578947368421,1.0398391812865497,0.14583645833333334,yes
20241121100004577_sardine_good_(1).png,yes,18.0,3.0,18.0,15.0,2.0,0.007058823529411765,44.0,46.0,0.16666666666666666,1.0194099378881987,0.12852548611111111,yes
20241121100012330_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121100012967_sardine_good_(0).png,yes,19.0,5.0,20.0,15.0,2.0,0.007058823529411765,46.0,52.0,0.2631578947368421,1.0398391812865497,0.14583645833333334,yes
20241121100012967_sardine_good_(1).png,yes,18.0,3.0,18.0,15.0,2.0,0.007058823529411765,44.0,46.0,0.16666666666666666,1.0194099378881987,0.12852548611111111,yes
20241121100021131_sardine_good_(0).png,yes,19.0,6.0,20.0,15.0,2.0,0.008017103153393906,47.0,50.0,0.3157894736842105,1.0515507124895223,0.10905291666666667,yes
20241121100021131_sardine_good_(1).png,yes,17.0,3.0,18.0,15.0,2.0,0.008017103153393906,44.0,46.0,0.17647058823529413,1.0196604110813225,0.09957576388888889,yes
20241121100034417_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121100045212_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121100055445_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121100105860_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,3.0,0.0075,42.0,46.0,0.23529411764705882,1.0292249047013977,0.11522270833333334,yes
20241121100105860_sardine_good_(1).png,yes,18.0,3.0,18.0,15.0,3.0,0.0075,44.0,49.0,0.16666666666666666,1.023370233702337,0.12145048611111112,yes
20241121100114606_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121100124759_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121100133604_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121100146582_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121100159996_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121100201295_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121100210335_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121100224795_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121100225258_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121100228270_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241121100234051_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,2.0,0.007447864945382324,42.0,42.0,0.17647058823529413,1.0214961306964747,0.10761638888888889,yes
20241121100234051_sardine_good_(1).png,yes,16.0,4.0,17.0,15.0,2.0,0.007447864945382324,41.0,39.0,0.25,1.0292942743009321,0.09985159722222223,yes
20241121100251377_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126091231091_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,1.0,0.006996268656716418,46.0,45.0,0.16666666666666666,1.02130898021309,0.12932041666666666,yes
20241126091231091_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,1.0,0.006996268656716418,43.0,37.0,0.17647058823529413,1.0184590690208668,0.10777701388888888,yes
20241126091241683_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.007246376811594203,44.0,41.0,0.23529411764705882,1.0359355638166048,0.11012597222222222,yes
20241126091241683_sardine_good_(1).png,yes,20.0,4.0,20.0,15.0,1.0,0.007246376811594203,49.0,48.0,0.2,1.0198627663416395,0.12905027777777778,yes
20241126091258368_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,1.0,0.007190795781399808,43.0,41.0,0.23529411764705882,1.0302778929904604,0.11243638888888889,yes
20241126091258368_sardine_good_(1).png,yes,17.0,3.0,18.0,15.0,1.0,0.007190795781399808,43.0,40.0,0.17647058823529413,1.0211124644742184,0.10854680555555556,yes
20241126091313065_sardine_good_(0).png,yes,17.0,5.0,18.0,15.0,1.0,0.007102272727272727,42.0,40.0,0.29411764705882354,1.046881207787048,0.11192881944444444,yes
20241126091313065_sardine_good_(1).png,yes,16.0,3.0,16.0,15.0,1.0,0.007102272727272727,40.0,36.0,0.1875,1.0267471958584986,0.10005784722222222,yes
20241126091325942_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,2.0,0.0075910931174089065,43.0,44.0,0.2222222222222222,1.03297145154805,0.10782631944444444,yes
20241126091325942_sardine_good_(1).png,yes,18.0,3.0,18.0,15.0,2.0,0.0075910931174089065,46.0,46.0,0.16666666666666666,1.0227272727272727,0.11184583333333334,yes
20241126091338124_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,1.0,0.007136060894386299,48.0,50.0,0.21052631578947367,1.0250936329588014,0.1374282638888889,yes
20241126091338124_sardine_good_(1).png,yes,20.0,4.0,20.0,15.0,1.0,0.007136060894386299,50.0,52.0,0.2,1.0213219616204692,0.14198666666666668,yes
20241126091348603_sardine_good_(0).png,yes,15.0,3.0,16.0,15.0,1.0,0.007451564828614009,40.0,38.0,0.2,1.02784332232185,0.09618555555555555,yes
20241126091348603_sardine_good_(1).png,yes,16.0,4.0,17.0,15.0,1.0,0.007451564828614009,40.0,41.0,0.25,1.0286353467561522,0.1037861111111111,yes
20241126091410028_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,1.0,0.0075910931174089065,44.0,46.0,0.16666666666666666,1.022158391464916,0.11200708333333333,yes
20241126091410028_sardine_good_(1).png,yes,18.0,3.0,19.0,15.0,1.0,0.0075910931174089065,45.0,48.0,0.16666666666666666,1.0218623481781377,0.11752215277777778,yes
20241126091410772_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,1.0,0.0075910931174089065,44.0,46.0,0.16666666666666666,1.022158391464916,0.11200708333333333,yes
20241126091410772_sardine_good_(1).png,yes,18.0,3.0,19.0,15.0,1.0,0.0075910931174089065,45.0,48.0,0.16666666666666666,1.0218623481781377,0.11752215277777778,yes
20241126091419658_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,2.0,0.007832898172323759,40.0,42.0,0.1875,1.0228971962616822,0.095779375,yes
20241126091419658_sardine_good_(1).png,yes,18.0,4.0,19.0,15.0,2.0,0.007832898172323759,47.0,54.0,0.2222222222222222,1.02457309454394,0.12412340277777778,yes
20241126091436196_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126091451974_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126091502330_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126091513965_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126091526793_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.007187350263536177,43.0,46.0,0.23529411764705882,1.0393926959376283,0.1251729861111111,yes
20241126091526793_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,1.0,0.007187350263536177,43.0,45.0,0.17647058823529413,1.0252951096121417,0.12250020833333333,yes
20241126091539765_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126091555863_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126091609060_sardine_good_(0).png,yes,17.0,5.0,18.0,15.0,1.0,0.007015902712815715,44.0,44.0,0.29411764705882354,1.0383261634728198,0.12568527777777777,yes
20241126091609060_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,1.0,0.007015902712815715,42.0,40.0,0.17647058823529413,1.0214574898785425,0.11446756944444444,yes
20241126091823674_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126091835332_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,2.0,0.007560483870967742,43.0,43.0,0.23529411764705882,1.0318221447253706,0.10583597222222223,yes
20241126091835332_sardine_good_(1).png,yes,17.0,3.0,17.0,15.0,2.0,0.007560483870967742,43.0,43.0,0.17647058823529413,1.0252173913043479,0.10668069444444445,yes
20241126091849489_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.007253384912959381,47.0,45.0,0.2222222222222222,1.0225535168195719,0.12122236111111111,yes
20241126091849489_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,1.0,0.007253384912959381,44.0,43.0,0.23529411764705882,1.028237192416297,0.11358881944444445,yes
20241126091902203_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126091918175_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126091932247_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126092006811_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126092009391_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126092009881_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126092035742_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.007477567298105683,43.0,41.0,0.23529411764705882,1.0401381096245144,0.10325743055555556,yes
20241126092035742_sardine_good_(1).png,yes,16.0,3.0,17.0,15.0,1.0,0.007477567298105683,41.0,39.0,0.1875,1.0215150156880324,0.09851083333333334,yes
20241126092036025_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.007477567298105683,43.0,41.0,0.23529411764705882,1.0401381096245144,0.10325743055555556,yes
20241126092036025_sardine_good_(1).png,yes,16.0,3.0,17.0,15.0,1.0,0.007477567298105683,41.0,39.0,0.1875,1.0215150156880324,0.09851083333333334,yes
20241126092045945_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.007987220447284345,44.0,47.0,0.2222222222222222,1.028486394557823,0.10252006944444444,yes
20241126092045945_sardine_good_(1).png,yes,17.0,4.0,18.0,15.0,1.0,0.007987220447284345,43.0,41.0,0.23529411764705882,1.032846715328467,0.091220625,yes
20241126092057042_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126092112540_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,1.0,0.007183908045977011,46.0,47.0,0.16666666666666666,1.0214882610425786,0.12809638888888888,yes
20241126092112540_sardine_good_(1).png,yes,18.0,4.0,18.0,15.0,1.0,0.007183908045977011,47.0,46.0,0.2222222222222222,1.0244375484871995,0.1259546527777778,yes
20241126092125009_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126092135695_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126092209307_sardine_good_(0).png,yes,17.0,5.0,18.0,15.0,1.0,0.008479366873940079,44.0,42.0,0.29411764705882354,1.04929233772572,0.08189069444444444,yes
20241126092209307_sardine_good_(1).png,yes,18.0,6.0,19.0,15.0,1.0,0.008479366873940079,44.0,41.0,0.3333333333333333,1.0520361990950227,0.080625,yes
20241126092218831_sardine_good.jpeg,yes,,,,,,,,,,,,no
20241126092219737_sardine_good_(0).png,yes,17.0,5.0,18.0,15.0,1.0,0.008479366873940079,44.0,42.0,0.29411764705882354,1.04929233772572,0.08189069444444444,yes
20241126092219737_sardine_good_(1).png,yes,18.0,6.0,19.0,15.0,1.0,0.008479366873940079,44.0,41.0,0.3333333333333333,1.0520361990950227,0.080625,yes
